theta,A2,a,b,z,phi1,phi2,status
30.0,6.0,9.3,8.8,0.8,60.0,200.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,210.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,220.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,230.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,240.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,250.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,260.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,270.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,280.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,290.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,300.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,310.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,320.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,330.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,340.0,NotYet
30.0,6.0,9.3,8.8,0.8,60.0,350.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,0.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,10.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,20.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,30.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,40.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,50.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,60.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,70.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,80.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,90.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,100.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,110.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,120.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,130.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,140.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,150.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,160.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,170.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,180.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,190.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,200.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,210.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,220.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,230.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,240.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,250.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,260.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,270.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,280.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,290.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,300.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,310.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,320.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,330.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,340.0,NotYet
30.0,6.0,9.4,8.8,1.0,60.0,350.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,0.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,10.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,20.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,30.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,40.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,50.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,60.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,70.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,80.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,90.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,100.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,110.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,120.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,130.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,140.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,150.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,160.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,170.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,180.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,190.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,200.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,210.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,220.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,230.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,240.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,250.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,260.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,270.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,280.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,290.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,300.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,310.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,320.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,330.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,340.0,NotYet
30.0,6.0,9.7,8.5,1.2,50.0,350.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,0.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,10.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,20.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,30.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,40.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,50.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,60.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,70.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,80.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,90.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,100.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,110.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,120.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,130.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,140.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,150.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,160.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,170.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,180.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,190.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,200.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,210.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,220.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,230.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,240.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,250.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,260.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,270.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,280.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,290.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,300.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,310.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,320.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,330.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,340.0,NotYet
30.0,6.0,9.7,8.4,1.4,50.0,350.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,0.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,10.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,20.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,30.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,40.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,50.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,60.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,70.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,80.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,90.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,100.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,110.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,120.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,130.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,140.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,150.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,160.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,170.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,180.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,190.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,200.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,210.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,220.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,230.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,240.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,250.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,260.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,270.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,280.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,290.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,300.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,310.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,320.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,330.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,340.0,NotYet
30.0,6.0,9.8,8.3,1.6,50.0,350.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,0.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,10.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,20.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,30.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,40.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,50.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,60.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,70.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,80.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,90.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,100.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,110.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,120.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,130.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,140.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,150.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,160.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,170.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,180.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,190.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,200.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,210.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,220.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,230.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,240.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,250.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,260.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,270.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,280.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,290.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,300.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,310.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,320.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,330.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,340.0,NotYet
30.0,6.0,9.9,7.9,1.8,40.0,350.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,0.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,10.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,20.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,30.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,40.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,50.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,60.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,70.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,80.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,90.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,100.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,110.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,120.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,130.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,140.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,150.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,160.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,170.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,180.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,190.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,200.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,210.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,220.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,230.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,240.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,250.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,260.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,270.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,280.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,290.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,300.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,310.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,320.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,330.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,340.0,NotYet
30.0,6.0,11.2,6.5,2.0,10.0,350.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,0.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,10.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,20.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,30.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,40.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,50.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,60.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,70.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,80.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,90.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,100.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,110.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,120.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,130.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,140.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,150.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,160.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,170.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,180.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,190.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,200.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,210.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,220.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,230.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,240.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,250.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,260.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,270.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,280.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,290.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,300.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,310.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,320.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,330.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,340.0,NotYet
30.0,6.0,10.6,6.6,2.2,10.0,350.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,0.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,10.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,20.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,30.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,40.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,50.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,60.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,70.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,80.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,90.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,100.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,110.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,120.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,130.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,140.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,150.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,160.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,170.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,180.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,190.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,200.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,210.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,220.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,230.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,240.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,250.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,260.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,270.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,280.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,290.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,300.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,310.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,320.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,330.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,340.0,NotYet
30.0,6.0,9.9,6.9,2.4,10.0,350.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,0.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,10.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,20.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,30.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,40.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,50.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,60.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,70.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,80.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,90.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,100.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,110.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,120.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,130.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,140.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,150.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,160.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,170.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,180.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,190.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,200.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,210.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,220.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,230.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,240.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,250.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,260.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,270.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,280.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,290.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,300.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,310.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,320.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,330.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,340.0,NotYet
30.0,6.0,9.6,7.2,2.6,10.0,350.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,0.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,10.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,20.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,30.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,40.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,50.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,60.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,70.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,80.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,90.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,100.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,110.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,120.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,130.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,140.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,150.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,160.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,170.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,180.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,190.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,200.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,210.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,220.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,230.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,240.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,250.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,260.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,270.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,280.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,290.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,300.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,310.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,320.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,330.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,340.0,NotYet
30.0,6.0,9.6,7.3,2.8,10.0,350.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,0.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,10.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,20.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,30.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,40.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,50.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,60.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,70.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,80.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,90.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,100.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,110.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,120.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,130.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,140.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,150.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,160.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,170.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,180.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,190.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,200.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,210.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,220.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,230.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,240.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,250.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,260.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,270.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,280.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,290.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,300.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,310.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,320.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,330.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,340.0,NotYet
30.0,6.0,9.6,7.2,3.0,0.0,350.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,0.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,10.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,20.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,30.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,40.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,50.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,60.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,70.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,80.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,90.0,NotYet
30.0,6.0,9.7,7.1,3.2,0.0,100.0,NotYet
